/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch0,83.0,2.0,97.59036144578313
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch1,83.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch2,90.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch3,86.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch4,89.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch5,92.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch6,82.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch7,88.0,1.0,98.86363636363636
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch8,91.0,2.0,97.8021978021978
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch9,90.0,3.0,96.66666666666667
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch10,84.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch11,92.0,5.0,94.56521739130434
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch12,88.0,1.0,98.86363636363636
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch13,89.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch14,93.0,3.0,96.7741935483871
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch15,89.0,3.0,96.62921348314607
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch16,92.0,1.0,98.91304347826087
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch17,95.0,5.0,94.73684210526316
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch18,91.0,1.0,98.9010989010989
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch19,91.0,9.0,90.10989010989012
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch20,87.0,2.0,97.70114942528735
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch21,89.0,4.0,95.50561797752809
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch22,90.0,3.0,96.66666666666667
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch23,89.0,3.0,96.62921348314607
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch24,89.0,4.0,95.50561797752809
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch25,88.0,4.0,95.45454545454545
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch26,89.0,8.0,91.01123595505618
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch27,88.0,2.0,97.72727272727273
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch28,88.0,2.0,97.72727272727273
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed107_time1687042206598/epoch29,89.0,5.0,94.38202247191012
