/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch0,87.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch1,89.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch2,88.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch3,91.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch4,85.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch5,90.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch6,88.0,1.0,98.86363636363636
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch7,83.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch8,92.0,3.0,96.73913043478261
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch9,86.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch10,92.0,3.0,96.73913043478261
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch11,95.0,7.0,92.63157894736842
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch12,94.0,1.0,98.93617021276596
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch13,90.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch14,94.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch15,94.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch16,88.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch17,86.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch18,85.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch19,88.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch20,89.0,0.0,100.0
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch21,91.0,6.0,93.4065934065934
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch22,91.0,4.0,95.6043956043956
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch23,90.0,4.0,95.55555555555556
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch24,92.0,6.0,93.47826086956522
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch25,91.0,5.0,94.50549450549451
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch26,90.0,4.0,95.55555555555556
/hdd1/jianwei/workspace/robust_ticket_soups/dense/imdb/outputs/finetune_imdb_lr2e-05_epochs30_seed302_time1687042040477/epoch27,90.0,1.0,98.88888888888889
